url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama
https://www.animeclick.it/manga/18386/death-march-kara-hajimaru-isekai-kyousoukyoku	Death March kara Hajimaru Isekai Kyousoukyoku	Death March to the Parallel World Rhapsody	Kadokawa Shoten	Giappone	Megumu Aya	Hiro Ainana	Shounen	Avventura  Azione  Fantasy  Harem  Magia	2014	10	in corso	inedito	Nessuna	6,167   (#5089 in manga) (2 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Dragon Age	MMORPG  dimensioni-mondi-universi-paralleli  Schiavi-Schiavitù	9 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 11 Da leggere - drop rate: 0,00%	"[""Trama: Il programmatore ventinovenne Ichiro Suzuki si trova improvvisamente teletrasportato in un mondo in stile RPG fantasy. Nel gioco è un quindicenne di nome Satou. Inizialmente crede che sia tutto un sogno ma ben presto si accorge che tutto quello che sta succedendo è reale. Dopo aver usato un potere speciale (Meteor Shower) per neutralizzare l'attacco di un esercito di uomini lucertola, sale abbondantemente di livello ma lo nasconde per poter vivere tranquillamente l'avventura e incontrare nuove persone. Purtroppo però, grossi guai interferiranno nel suo cammino...""]"
https://www.animeclick.it/manga/9724/death-note	Death Note	Death Note	Shueisha	Giappone	Takeshi Obata	Tsugumi Ohba	Shounen	Crimine  Drammatico  Mistero  Psicologico  Soprannaturale  Thriller	2003	12	completato	completato	Panini Comics (compralo su Amazon.it)	8,266   (#119 in manga) (370 valutazioni con 177 recensioni)	494  54  19 - 91,48% promosso	Shounen Jump	Detective-Investigatori  shinigami  Omicidi-Assassinio  Rivali  Indagini  Deus-Ex-Machina	191 In lettura, 2049 Completo, 27 Pausa, 50 Sospeso, 39 Da rileggere, 209 Da leggere - drop rate: 2,12%	"[""Trama: Light Yagami è un geniale quanto cinico liceale diciassettenne. La vita lo tedia e il mondo, con la sua ingiustizia, lo disgusta profondamente. Ryuk è un dio della morte, che come tutti i suoi “colleghi” conduce da tempo immemorabile un’esistenza vuota e minata dalla noia. In cerca di distrazioni, Ryuk decide di abbandonare nel mondo degli uomini il suo Quaderno Della Morte, all’apparenza un semplice block notes, ma dotato di un tremendo potere, perché scrivere il nome di una persona sul Quaderno significa decretarne la morte. Dopo aver per caso trovato il Quaderno Della Morte, e averne compreso le potenzialità, Light decide di servirsene per cambiare il mondo, mentre Ryuk lo osserva divertito. (trama presa dal sito dell'editore italiano, Panini Comics)""]"
https://www.animeclick.it/manga/19504/deatte-5-byou-de-battle	Deatte 5 Byou de Battle	Battle in 5 seconds after meeting	Shogakukan	Giappone	Kashiwa Miyako	Saizō Harawata	Shounen	Azione	2015	14	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Ura Sunday	Abilità-speciali  Survival-Sopravvivenza  Protagonista-intelligente  Superpoteri	1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 4 Da leggere - drop rate: 0,00%	"['Trama: Akira Shironayagi è un liceale che ama i giochi e le konpeito (caramelle tradizionali giapponesi a base di zucchero), che è stato improvvisamente trascinato in un campo di battaglia, da una misteriosa ragazza che si fa chiamare Mion. A tutti i partecipanti viene spiegato che sono stati cancellati dal proprio registro di famiglia, coinvolti in un esperimento e che hanno acquisito determinati poteri.', 'Akira grazie ai suoi nuovi poteri è determinato a vincere il ""gioco"" in cui è stato coinvolto e a sconfiggere l\'organizzazione. Armato di un potere che nessuno si aspetta e dotato di una grandissima intelligenza, la sua battaglia ha così inizio!']"
https://www.animeclick.it/manga/10749/defense-devil	Defense Devil	Defence Devil	Shogakukan	Giappone	Kyung-Il Yang	In-Wan Youn	Shounen	Azione  Commedia  Drammatico  Ecchi  Mistero  Soprannaturale	2009	10	completato	completato	JPOP (compralo su Amazon.it)	7,924   (#322 in manga) (85 valutazioni con 42 recensioni)	208  30  13 - 88,14% promosso	Ura Sunday	Abilità-speciali  Survival-Sopravvivenza  Protagonista-intelligente  Superpoteri	86 In lettura, 346 Completo, 15 Pausa, 26 Sospeso, 6 Da rileggere, 132 Da leggere - drop rate: 5,43%	"['Trama: Kucabara, o meglio Mephisto Barto Dertov Reffertlark Kucabara, è figlio del re dei demoni ed è destinato a sua volta a diventare re. A causa di un complotto ordito da suo fratello minore, Legato, viene esiliato dal mondo dei demoni e privato dei suoi poteri, mentre Legato riesce a ottenere i poteri del fratello maggiore e a diventare a sua volta re dei demoni. Per riconquistare lo status perduto, Kucabara deve raccogliere quanta più daakumataa (una sorta di materia nera) possibile. Per farlo diventerà un ""Defense Devil"", l\'avvocato del mondo dei diavoli, con il compito di difendere le anime dei peccatori dallo Shinigami (il dio della morte). Così quando Kucabara riesce a provare l\'innocenza di un peccatore guadagna nuova materia nera, anche se il suo senso di giustizia lo porterà il più delle volte a utilizzarla per tentare di salvare i condannati, piuttosto che per riguadagnare i poteri perduti. Tra demoni drago e sexy suore impegnate in strani esorcismi, JPOP è orgogliosa di presentare questo nuovo shonen dalle sfumature gotiche, firmato dai talentuosi Youn In-wan, Yang Kyung-il (Shin Angyo Onshi) in edizione di lusso a soli 4,40 euro! Dopo 666 Satan un nuovo eroe entra in azione! (Trama tratta dal sito dell\'editore italiano)']"
https://www.animeclick.it/manga/29990/dekiru-neko-wa-kyou-mo-yuuutsu	Dekiru Neko wa Kyou mo Yuuutsu	The Masterful Cat Is Depressed Again Today	Kodansha	Giappone	Hitsuji Yamada	Hitsuji Yamada	Shounen  Strisce	Commedia  Slice of Life	2018	3	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Niconico Seiga	animali  Gatti  Comunicazione-con-animali  4-koma  Office-Lady	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	['Trama: Il manga segue la rilassante vita quotidiana di Saku e del suo gatto nero Yukichi.']
https://www.animeclick.it/manga/14865/deku-block-head	Deku - BLOCK HEAD -	Deku - Block Head	Akita Shoten	Giappone	Megumu Okada	Kazuo Koike	Shounen	Combattimento  Drammatico	2014	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Champion Red	vendetta  Passato-tragico  arti-marziali  Spade-Spadaccini	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	"[""Trama: Deku ~BLOCK HEAD~ segue la storia di Kana, una giovane spadaccina dal tragico passato in cerca di vendetta e del suo assistente in un mondo decadente e arido. Il volume unico, che raccoglie i due capitoli pubblicati sull'edizione di dicembre 2013 e di gennaio 2014 del mensile Champion RED di Akita Shoten, è disponibile in patria dal 20 marzo 2014.""]"
https://www.animeclick.it/manga/25416/tsumi-to-batsu	Tsumi to Batsu	Crime and Punishment	Tezuka Productions	Giappone	Osamu Tezuka	Fedor Dostoevskij	Shounen	Drammatico  Psicologico  Slice of Life  Storico	1953	1	completato	completato	JPOP (compralo su Amazon.it)	7,650   (#681 in manga) (10 valutazioni con 2 recensioni)	11  0  0 - 100,00% promosso	Champion Red	Basato-su-un-classico-della-letteratura  Russia  Prostituzione  Educativo	2 In lettura, 23 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 12 Da leggere - drop rate: 0,00%	['Trama: Adattamento del capolavoro di Fedor Dostoevskij, Delitto e Castigo, rielaborato per la lettura da parte di un pubblico giovane.']
https://www.animeclick.it/manga/10307/demon-king	Majeh	King of Hell	Daiwon	Corea del Sud	Jae-Hwan Kim	In-Soo Ra	Shounen  Manhwa	Avventura  Azione  Combattimento  Commedia  Fantasy  Soprannaturale	2001	55	completato	interrotto	JPOP (compralo su Amazon.it)	7,183   (#2196 in manga) (8 valutazioni con 3 recensioni)	1  0  0 - 100,00% promosso	Comic Champ	zombie  Demoni  mostri  Assassini  arti-marziali  inferno  Amante-deceduto  Fantasmi-spiriti  Combattimenti-armati  protagonista-maschile-forte  Spade-Spadaccini	11 In lettura, 4 Completo, 4 Pausa, 6 Sospeso, 1 Da rileggere, 18 Da leggere - drop rate: 23,08%	"['Trama: Demon King (Majeh) è un sonyon manhwa coreano, corrispondente allo shonen manga giapponese, famosissimo in Corea, e adattato in molti Paesi del mondo, compresi Francia e Stati Uniti.', ""Demon King è un manhwa di ambientazione medievale che spazia tra il fantasy e l'azione, nonostante si notino molti riferimenti ad altri generi. All'interno della serie si ritrova l'alternanza di scene serie e oscure con scene comiche o demenziali anche se, con il proseguire della storia, queste ultime calano di numero, lasciando così alla trama un andamento più adulto."", 'Il protagonista del manhwa è colui che dà il nome alla serie: Demon King è apparentemente un adolescente molto abile nelle arti marziali e ha il compito di essere un ""Messaggero della morte"". Possiede inoltre un sigillo anti-forza che limita il suo potere demoniaco e, quando si scioglie, appare nelle sue reali sembianze di adulto e aumenta incredibilmente il suo potere distruttivo. Tale sigillo è però vanificabile solo quando il ragazzo è in punto di morte. In passato era considerato il combattente più forte del Mourime, ossia il regno dell\'aldilà dei migliori combattenti mai esistiti. La sua tecnica più ricorrente è la dinamite delle tenebre, ma è molto abile anche con la spada. Nei numerosi viaggi per missioni che il Decano del Mourime gli affida, è accompagnato da fedeli compagni: Dohwa, Chong Pok, Young, Cerbero e, più avanti, Cane Pazzo.', 'Trama tratta da Wikipedia']"
https://www.animeclick.it/manga/17678/kimetsu-no-yaiba	Kimetsu no Yaiba	Blade of Demon Destruction	Shueisha	Giappone	Koyoharu Gotōge	Koyoharu Gotōge	Shounen	Avventura  Fantasy  Storico	2016	21	in corso	in corso	Star Comics (compralo su Amazon.it)	7,544   (#918 in manga) (39 valutazioni con 1 recensioni)	240  17  8 - 93,57% promosso	Shuukan Shounen Jump	Demoni  Epoca-Taisho  Sottotrama-romantica  protagonista-maschile-forte  Oni  Spade-Spadaccini  Fratello-e-Sorella	242 In lettura, 41 Completo, 6 Pausa, 9 Sospeso, 1 Da rileggere, 88 Da leggere - drop rate: 3,01%	"[""Trama: Tanjiro è il primogenito di una famiglia che ha perso il padre. Un giorno, visita un'altra città per vendere carbone ma finisce col passare la notte lì, invece di tornare a casa, per via di una voce riguardante un demone che di notte vaga per una montagna lì vicino. Quando torna a casa il giorno seguente, ad attenderlo ci sarà una tragedia.""]"
https://www.animeclick.it/manga/24323/demon-tune	Demon Tune	Demon Tune	Shueisha	Giappone	Yūki Kodama	Yūki Kodama	Shounen	Avventura  Azione  Fantasy  Soprannaturale	2018 - 2019	4	completato	in corso	JPOP (compralo su Amazon.it)	0,000	0  0  0 - 0,00% promosso	Jump SQ	Mondo-magico  Ninja  Fata-Fate	2 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 11 Da leggere - drop rate: 0,00%	"[""Trama: Wizard city. L'incontro tra maschi ninja e femmine fatine darà vita a una leggenda.""]"
https://www.animeclick.it/manga/22496/demons-plan	"""Demons Plan"""	"""Demons Plan"""	Shueisha	Giappone	Yoshimichi Okamoto	Yoshimichi Okamoto	Shounen	Azione  Commedia  Soprannaturale	2016	2	completato	inedito	Nessuna	6,286   (#5020 in manga) (3 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Shuukan Shounen Jump	Abilità-speciali  Maledizioni  Amici-di-infanzia  finale-affrettato  Survival-Sopravvivenza  Migliori-amici  Poteri-misteriosi  Alla-ricerca-di-qualcuno	0 In lettura, 4 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere - drop rate: 0,00%	"['Trama: Cosa desideri di più? Denaro? Amore? Poter camminare di nuovo? Diventare più forte? Qualunque sia il tuo desiderio, puoi ottenerlo chiedendo al leggendario e misterioso ""Demon\'s Plan"", un oggetto sacro capace di garantire qualsiasi cosa al ""prescelto"".']"
https://www.animeclick.it/manga/29607/dengeki-travellers	Dengeki Travellers	Dengeki Travellers	Kadokawa Shoten	Giappone	Toshinori Okazaki	Hajime Segawa	Shounen	Azione  Fantascienza  Scolastico  Slice of Life	2017	3	completato	completato	JPOP (compralo su Amazon.it)	7,600   (#754 in manga) (1 valutazioni con 0 recensioni)	3  0  0 - 100,00% promosso	Comic Newtype	Abilità-speciali  Studenti  Superpoteri	2 In lettura, 9 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 35 Da leggere - drop rate: 0,00%	"['Trama: Kiriharu Kunimori è uno studente delle superiori che possiede un ""corpo carico"", ossia ha la capacità di immagazzinare elettricità all\'interno del suo corpo per poi rilasciarla ogniqualvolta lo desideri. Un giorno, una ragazza di nome Kirio Nagihara, anche lei detentrice di questa abilità, si trasferisce nella classe di Kiriharu. Questo incontro cambierà notevolmente la normale vita quotidiana di Kiriharu.']"
https://www.animeclick.it/manga/13073/pocket-monsters-dengeki-pikachu	Dengeki Pikachu	Pokémon: The Electric Tale of Pikachu	Shogakukan	Giappone	Toshihiro Ono	Toshihiro Ono	Shounen	Avventura  Azione  Commedia	1997 - 1999	4	completato	inedito	Nessuna	7,000   (#3452 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Bessatsu CoroCoro Comic Special	Abilità-speciali  Studenti  Superpoteri	1 In lettura, 4 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	"[""Trama: Il manga segue più o meno fedelmente le vicende dell'anime, dal primo episodio alla fine della Orange League.""]"
https://www.animeclick.it/manga/22006/densetsu-no-yuusha-no-konkatsu	Densetsu no Yuusha no Konkatsu	Marriage Hunting of the Legendary Brave	Shueisha	Giappone	Takatoshi Nakamura	Takatoshi Nakamura	Shounen	Avventura  Azione  Commedia  Fantasy  Harem  Sentimentale	2016 - 2017	4	completato	inedito	Nessuna	7,100   (#2536 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Jump SQ	Travestimenti  Eroi  protagonista-maschile-forte  protagonista-impassibile  inesperto-in-amore  Protagonista-senza-emozioni	0 In lettura, 3 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere - drop rate: 0,00%	"[""Trama: The story takes place in a world after the legendary warrior defeats the demon lord. After he brought the peace to the world, he decides to set out on another adventure to search for a wife. Yuuri, l'eroe leggendario che ha appena sconfitto il Re dei Demoni insieme alla sua compagnia e riportato così la pace nel suo mondo, decide di volersi sposare. Per fare ciò, tuttavia, il ragazzo ha prima bisogno di trovare una compagna... travestitosi per non farsi riconoscere, Yuuri parte così alla ricerca di una ragazza che possa innamorarsi di lui come persona e non solo come eroe!""]"
https://www.animeclick.it/manga/26003/destiny-lovers	Destiny Lovers	Destiny Lovers	Kodansha	Giappone	Kai Tomohiro	Kazutaka	Shounen  Pubblico Adulto	Drammatico  Harem	2018	7	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Magazine Pocket	Violenza  Stupro-violenza-sessuale  Sadomasochismo  Masturbazione  Nudità  Promessa-di-infanzia	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 6 Da leggere	"[""Trama: Kousuke Fujishirou è un liceale asociale ma da piccolo ha scambiato con l'amica Sayaka la promessa di sposarsi una volta cresciuti. Un giorno Kousuke viene rapito e si ritrova in un luogo sconosciuto che sembra una prigione. A fare da guardia c'è una donna molto procace; riuscirà il ragazzo a mantenere la verginità e quindi la promessa fatta a Sayaka?""]"
https://www.animeclick.it/manga/9571/detective-conan	Meitantei Conan	Detective Conan	Shogakukan	Giappone	Gosho Aoyama	Gosho Aoyama	Shounen	Poliziesco  Slice of Life  Thriller	1994	98	in corso	in corso	Star Comics (compralo su Amazon.it)	8,108   (#194 in manga) (103 valutazioni con 54 recensioni)	1250  56  41 - 94,77% promosso	Shuukan Shounen Sunday	Detective-Investigatori  morti-misteriose	290 In lettura, 62 Completo, 51 Pausa, 60 Sospeso, 0 Da rileggere, 89 Da leggere - drop rate: 12,96%	"[""Trama: Shinichi Kudo è uno studente liceale appassionato di romanzi gialli che, sognando di diventare un grande detective, ficca il naso negli affari della polizia e riesce sempre a risolvere brillantemente anche i casi impossibili. Come spesso gli ricorda la sua amica Ran, il suo è però un passatempo pericoloso e Shinichi lo scopre a sue spese quando, coinvolto in un caso troppo grosso, si ritrova vivo per miracolo, ma tornato improvvisamente bambino. Chi sono e cosa nascondono quei misteriosi uomini in nero che lo hanno fatto rimpicciolire? E, soprattutto, come fare a ritornare quello di prima? Ecco un caso davvero difficile per Shinichi Kudo, che questa volta però, dovrà affrontare sotto le mentite spoglie di Edogawa Conan, il minidetective. (trama tratta dal sito dell'editore italiano Star Comics)""]"
https://www.animeclick.it/manga/26444/detective-conan-soccer-selection	Meitantei Conan Sakkā Serekushon	Detective Conan Soccer Selection	Shogakukan	Giappone	Gosho Aoyama	Gosho Aoyama	Shounen	Poliziesco  Raccolta  Slice of Life  Sport	2012	1	completato	completato	Star Comics (compralo su Amazon.it)	7,000   (#3151 in manga) (2 valutazioni con 0 recensioni)	2  0  0 - 100,00% promosso	Shuukan Shounen Sunday	Detective-Investigatori  calcio	2 In lettura, 3 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere - drop rate: 0,00%	['Trama: Una selezione di episodi della serie regolare dei più bei casi a sfondo calcistico.']
https://www.animeclick.it/manga/11546/detective-conan-special	Meitantei Conan: Tokubetsu Hen	Detective Conan Special Cases	Shogakukan	Giappone	Eiichi Yamagishi	Gosho Aoyama	Shounen	Mistero  Slice of Life  Thriller	1997	36	in corso	N.D.	Star Comics (compralo su Amazon.it)	6,306   (#5003 in manga) (13 valutazioni con 10 recensioni)	38  18  11 - 65,52% promosso	Shuukan Shounen Sunday	Detective-Investigatori  calcio	25 In lettura, 17 Completo, 6 Pausa, 25 Sospeso, 0 Da rileggere, 28 Da leggere - drop rate: 34,25%	"[""Trama: Torna a grande richiesta il giovane detective più famoso del Giappone, questa volta presentato attraverso le chine dei migliori collaboratori del Maestro Aoyama! Anche in questa nuova serie, il nostro Conan si troverà ad affrontare casi insoliti e pericolosi, ma grazie alle sue straordinarie capacità deduttive riuscirà a sciogliere ogni mistero! In una baita isolata un uomo viene brutalmente assassinato, mentre un altro scompare nel nulla. Un criminale ricatta un padre, chiedendo la sua vita in cambio di quella della figlia. Durante un’esibizione di danza, una ballerina muore in quello che sembra un tragico incidente, ma il mondo dello spettacolo cela zone oscure di rivalità e gelosia… Questo è solo un assaggio di ciò che il lettore potrà gustare nelle nuove e avvincenti avventure dell’incredibile Conan! (Trama tratta dal sito dell'editore italiano Star Comics)""]"
